"CRIM";"ZN";"INDUS";"CHAS";"NOX";"RM";"AGE";"DIS";"RAD";"TAX";"PTRATIO";"B";"LSTAT";"MEDV"
6.6170000000000007e-02;0.0000000000000000e+00;3.2400000000000002e+00;0.0000000000000000e+00;4.6000000000000002e-01;5.8680000000000003e+00;2.5800000000000001e+01;5.2145999999999999e+00;4.0000000000000000e+00;4.3000000000000000e+02;1.6899999999999999e+01;3.8244000000000000e+02;9.9700000000000006e+00;1.9300000000000001e+01
6.7239999999999994e-02;0.0000000000000000e+00;3.2400000000000002e+00;0.0000000000000000e+00;4.6000000000000002e-01;6.3330000000000002e+00;1.7199999999999999e+01;5.2145999999999999e+00;4.0000000000000000e+00;4.3000000000000000e+02;1.6899999999999999e+01;3.7520999999999998e+02;7.3399999999999999e+00;2.2600000000000001e+01
4.5440000000000001e-02;0.0000000000000000e+00;3.2400000000000002e+00;0.0000000000000000e+00;4.6000000000000002e-01;6.1440000000000001e+00;3.2200000000000003e+01;5.8735999999999997e+00;4.0000000000000000e+00;4.3000000000000000e+02;1.6899999999999999e+01;3.6856999999999999e+02;9.0899999999999999e+00;1.9800000000000001e+01
5.0229999999999997e-02;3.5000000000000000e+01;6.0599999999999996e+00;0.0000000000000000e+00;4.3790000000000001e-01;5.7060000000000004e+00;2.8399999999999999e+01;6.6406999999999998e+00;1.0000000000000000e+00;3.0400000000000000e+02;1.6899999999999999e+01;3.9401999999999998e+02;1.2430000000000000e+01;1.7100000000000001e+01
3.4660000000000003e-02;3.5000000000000000e+01;6.0599999999999996e+00;0.0000000000000000e+00;4.3790000000000001e-01;6.0309999999999997e+00;2.3300000000000001e+01;6.6406999999999998e+00;1.0000000000000000e+00;3.0400000000000000e+02;1.6899999999999999e+01;3.6225000000000000e+02;7.8300000000000001e+00;1.9399999999999999e+01
5.0830000000000000e-02;0.0000000000000000e+00;5.1900000000000004e+00;0.0000000000000000e+00;5.1500000000000001e-01;6.3159999999999998e+00;3.8100000000000001e+01;6.4584000000000001e+00;5.0000000000000000e+00;2.2400000000000000e+02;2.0199999999999999e+01;3.8970999999999998e+02;5.6799999999999997e+00;2.2199999999999999e+01
3.7379999999999997e-02;0.0000000000000000e+00;5.1900000000000004e+00;0.0000000000000000e+00;5.1500000000000001e-01;6.3099999999999996e+00;3.8500000000000000e+01;6.4584000000000001e+00;5.0000000000000000e+00;2.2400000000000000e+02;2.0199999999999999e+01;3.8939999999999998e+02;6.7500000000000000e+00;2.0699999999999999e+01
3.9609999999999999e-02;0.0000000000000000e+00;5.1900000000000004e+00;0.0000000000000000e+00;5.1500000000000001e-01;6.0369999999999999e+00;3.4500000000000000e+01;5.9852999999999996e+00;5.0000000000000000e+00;2.2400000000000000e+02;2.0199999999999999e+01;3.9689999999999998e+02;8.0099999999999998e+00;2.1100000000000001e+01
3.4270000000000002e-02;0.0000000000000000e+00;5.1900000000000004e+00;0.0000000000000000e+00;5.1500000000000001e-01;5.8689999999999998e+00;4.6299999999999997e+01;5.2310999999999996e+00;5.0000000000000000e+00;2.2400000000000000e+02;2.0199999999999999e+01;3.9689999999999998e+02;9.8000000000000007e+00;1.9500000000000000e+01
3.0410000000000000e-02;0.0000000000000000e+00;5.1900000000000004e+00;0.0000000000000000e+00;5.1500000000000001e-01;5.8949999999999996e+00;5.9600000000000001e+01;5.6150000000000002e+00;5.0000000000000000e+00;2.2400000000000000e+02;2.0199999999999999e+01;3.9481000000000000e+02;1.0560000000000000e+01;1.8500000000000000e+01
3.3059999999999999e-02;0.0000000000000000e+00;5.1900000000000004e+00;0.0000000000000000e+00;5.1500000000000001e-01;6.0590000000000002e+00;3.7299999999999997e+01;4.8121999999999998e+00;5.0000000000000000e+00;2.2400000000000000e+02;2.0199999999999999e+01;3.9613999999999999e+02;8.5099999999999998e+00;2.0600000000000001e+01
5.4969999999999998e-02;0.0000000000000000e+00;5.1900000000000004e+00;0.0000000000000000e+00;5.1500000000000001e-01;5.9850000000000003e+00;4.5399999999999999e+01;4.8121999999999998e+00;5.0000000000000000e+00;2.2400000000000000e+02;2.0199999999999999e+01;3.9689999999999998e+02;9.7400000000000002e+00;1.9000000000000000e+01
6.1510000000000002e-02;0.0000000000000000e+00;5.1900000000000004e+00;0.0000000000000000e+00;5.1500000000000001e-01;5.9680000000000000e+00;5.8500000000000000e+01;4.8121999999999998e+00;5.0000000000000000e+00;2.2400000000000000e+02;2.0199999999999999e+01;3.9689999999999998e+02;9.2899999999999991e+00;1.8699999999999999e+01
1.3010000000000001e-02;3.5000000000000000e+01;1.5200000000000000e+00;0.0000000000000000e+00;4.4200000000000000e-01;7.2409999999999997e+00;4.9299999999999997e+01;7.0378999999999996e+00;1.0000000000000000e+00;2.8400000000000000e+02;1.5500000000000000e+01;3.9474000000000001e+02;5.4900000000000002e+00;3.2700000000000003e+01
2.4979999999999999e-02;0.0000000000000000e+00;1.8899999999999999e+00;0.0000000000000000e+00;5.1800000000000002e-01;6.5400000000000000e+00;5.9700000000000003e+01;6.2668999999999997e+00;1.0000000000000000e+00;4.2200000000000000e+02;1.5900000000000000e+01;3.8995999999999998e+02;8.6500000000000004e+00;1.6500000000000000e+01
2.5430000000000001e-02;5.5000000000000000e+01;3.7799999999999998e+00;0.0000000000000000e+00;4.8399999999999999e-01;6.6959999999999997e+00;5.6399999999999999e+01;5.7321000000000000e+00;5.0000000000000000e+00;3.7000000000000000e+02;1.7600000000000001e+01;3.9689999999999998e+02;7.1799999999999997e+00;2.3899999999999999e+01
3.0490000000000000e-02;5.5000000000000000e+01;3.7799999999999998e+00;0.0000000000000000e+00;4.8399999999999999e-01;6.8739999999999997e+00;2.8100000000000001e+01;6.4653999999999998e+00;5.0000000000000000e+00;3.7000000000000000e+02;1.7600000000000001e+01;3.8797000000000003e+02;4.6100000000000003e+00;3.1199999999999999e+01
3.1130000000000001e-02;0.0000000000000000e+00;4.3899999999999997e+00;0.0000000000000000e+00;4.4200000000000000e-01;6.0140000000000002e+00;4.8500000000000000e+01;8.0136000000000003e+00;3.0000000000000000e+00;3.5200000000000000e+02;1.8800000000000001e+01;3.8563999999999999e+02;1.0529999999999999e+01;1.7500000000000000e+01
6.1620000000000001e-02;0.0000000000000000e+00;4.3899999999999997e+00;0.0000000000000000e+00;4.4200000000000000e-01;5.8979999999999997e+00;5.2299999999999997e+01;8.0136000000000003e+00;3.0000000000000000e+00;3.5200000000000000e+02;1.8800000000000001e+01;3.6461000000000001e+02;1.2670000000000000e+01;1.7199999999999999e+01
1.8700000000000001e-02;8.5000000000000000e+01;4.1500000000000004e+00;0.0000000000000000e+00;4.2899999999999999e-01;6.5160000000000000e+00;2.7699999999999999e+01;8.5352999999999994e+00;4.0000000000000000e+00;3.5100000000000000e+02;1.7899999999999999e+01;3.9243000000000001e+02;6.3600000000000003e+00;2.3100000000000001e+01
1.5010000000000001e-02;8.0000000000000000e+01;2.0099999999999998e+00;0.0000000000000000e+00;4.3500000000000000e-01;6.6349999999999998e+00;2.9699999999999999e+01;8.3439999999999994e+00;4.0000000000000000e+00;2.8000000000000000e+02;1.7000000000000000e+01;3.9094000000000000e+02;5.9900000000000002e+00;2.4500000000000000e+01
2.8989999999999998e-02;4.0000000000000000e+01;1.2500000000000000e+00;0.0000000000000000e+00;4.2899999999999999e-01;6.9390000000000001e+00;3.4500000000000000e+01;8.7920999999999996e+00;1.0000000000000000e+00;3.3500000000000000e+02;1.9699999999999999e+01;3.8985000000000002e+02;5.8899999999999997e+00;2.6600000000000001e+01
6.2109999999999999e-02;4.0000000000000000e+01;1.2500000000000000e+00;0.0000000000000000e+00;4.2899999999999999e-01;6.4900000000000002e+00;4.4399999999999999e+01;8.7920999999999996e+00;1.0000000000000000e+00;3.3500000000000000e+02;1.9699999999999999e+01;3.9689999999999998e+02;5.9800000000000004e+00;2.2899999999999999e+01
7.9500000000000001e-02;6.0000000000000000e+01;1.6899999999999999e+00;0.0000000000000000e+00;4.1099999999999998e-01;6.5789999999999997e+00;3.5899999999999999e+01;1.0710300000000000e+01;4.0000000000000000e+00;4.1100000000000000e+02;1.8300000000000001e+01;3.7077999999999997e+02;5.4900000000000002e+00;2.4100000000000001e+01
7.2440000000000004e-02;6.0000000000000000e+01;1.6899999999999999e+00;0.0000000000000000e+00;4.1099999999999998e-01;5.8840000000000003e+00;1.8500000000000000e+01;1.0710300000000000e+01;4.0000000000000000e+00;4.1100000000000000e+02;1.8300000000000001e+01;3.9232999999999998e+02;7.7900000000000000e+00;1.8600000000000001e+01
1.7090000000000001e-02;9.0000000000000000e+01;2.0200000000000000e+00;0.0000000000000000e+00;4.0999999999999998e-01;6.7279999999999998e+00;3.6100000000000001e+01;1.2126500000000000e+01;5.0000000000000000e+00;1.8700000000000000e+02;1.7000000000000000e+01;3.8445999999999998e+02;4.5000000000000000e+00;3.0100000000000001e+01
4.3010000000000000e-02;8.0000000000000000e+01;1.9099999999999999e+00;0.0000000000000000e+00;4.1299999999999998e-01;5.6630000000000003e+00;2.1899999999999999e+01;1.0585699999999999e+01;4.0000000000000000e+00;3.3400000000000000e+02;2.2000000000000000e+01;3.8280000000000001e+02;8.0500000000000007e+00;1.8199999999999999e+01
1.0659000000000000e-01;8.0000000000000000e+01;1.9099999999999999e+00;0.0000000000000000e+00;4.1299999999999998e-01;5.9359999999999999e+00;1.9500000000000000e+01;1.0585699999999999e+01;4.0000000000000000e+00;3.3400000000000000e+02;2.2000000000000000e+01;3.7604000000000002e+02;5.5700000000000003e+00;2.0600000000000001e+01
8.9829600000000003e+00;0.0000000000000000e+00;1.8100000000000001e+01;1.0000000000000000e+00;7.7000000000000002e-01;6.2119999999999997e+00;9.7400000000000006e+01;2.1221999999999999e+00;2.4000000000000000e+01;6.6600000000000000e+02;2.0199999999999999e+01;3.7773000000000002e+02;1.7600000000000001e+01;1.7800000000000001e+01
3.8496999999999999e+00;0.0000000000000000e+00;1.8100000000000001e+01;1.0000000000000000e+00;7.7000000000000002e-01;6.3949999999999996e+00;9.1000000000000000e+01;2.5051999999999999e+00;2.4000000000000000e+01;6.6600000000000000e+02;2.0199999999999999e+01;3.9133999999999997e+02;1.3270000000000000e+01;2.1699999999999999e+01
5.2017699999999998e+00;0.0000000000000000e+00;1.8100000000000001e+01;1.0000000000000000e+00;7.7000000000000002e-01;6.1269999999999998e+00;8.3400000000000006e+01;2.7227000000000001e+00;2.4000000000000000e+01;6.6600000000000000e+02;2.0199999999999999e+01;3.9543000000000001e+02;1.1480000000000000e+01;2.2699999999999999e+01
4.2613099999999999e+00;0.0000000000000000e+00;1.8100000000000001e+01;0.0000000000000000e+00;7.7000000000000002e-01;6.1120000000000001e+00;8.1299999999999997e+01;2.5091000000000001e+00;2.4000000000000000e+01;6.6600000000000000e+02;2.0199999999999999e+01;3.9074000000000001e+02;1.2670000000000000e+01;2.2600000000000001e+01
4.5419200000000002e+00;0.0000000000000000e+00;1.8100000000000001e+01;0.0000000000000000e+00;7.7000000000000002e-01;6.3979999999999997e+00;8.8000000000000000e+01;2.5182000000000002e+00;2.4000000000000000e+01;6.6600000000000000e+02;2.0199999999999999e+01;3.7456000000000000e+02;7.7900000000000000e+00;2.5000000000000000e+01
3.8368400000000000e+00;0.0000000000000000e+00;1.8100000000000001e+01;0.0000000000000000e+00;7.7000000000000002e-01;6.2510000000000003e+00;9.1099999999999994e+01;2.2955000000000001e+00;2.4000000000000000e+01;6.6600000000000000e+02;2.0199999999999999e+01;3.5064999999999998e+02;1.4190000000000000e+01;1.9899999999999999e+01
3.6782200000000000e+00;0.0000000000000000e+00;1.8100000000000001e+01;0.0000000000000000e+00;7.7000000000000002e-01;5.3620000000000001e+00;9.6200000000000003e+01;2.1036000000000001e+00;2.4000000000000000e+01;6.6600000000000000e+02;2.0199999999999999e+01;3.8079000000000002e+02;1.0190000000000000e+01;2.0800000000000001e+01
4.2223899999999999e+00;0.0000000000000000e+00;1.8100000000000001e+01;1.0000000000000000e+00;7.7000000000000002e-01;5.8029999999999999e+00;8.9000000000000000e+01;1.9047000000000001e+00;2.4000000000000000e+01;6.6600000000000000e+02;2.0199999999999999e+01;3.5304000000000002e+02;1.4640000000000001e+01;1.6800000000000001e+01
3.4742799999999998e+00;0.0000000000000000e+00;1.8100000000000001e+01;1.0000000000000000e+00;7.1799999999999997e-01;8.7799999999999994e+00;8.2900000000000006e+01;1.9047000000000001e+00;2.4000000000000000e+01;6.6600000000000000e+02;2.0199999999999999e+01;3.5455000000000001e+02;5.2900000000000000e+00;2.1899999999999999e+01
4.5558699999999996e+00;0.0000000000000000e+00;1.8100000000000001e+01;0.0000000000000000e+00;7.1799999999999997e-01;3.5609999999999999e+00;8.7900000000000006e+01;1.6132000000000000e+00;2.4000000000000000e+01;6.6600000000000000e+02;2.0199999999999999e+01;3.5469999999999999e+02;7.1200000000000001e+00;2.7500000000000000e+01
3.6969500000000002e+00;0.0000000000000000e+00;1.8100000000000001e+01;0.0000000000000000e+00;7.1799999999999997e-01;4.9630000000000001e+00;9.1400000000000006e+01;1.7523000000000000e+00;2.4000000000000000e+01;6.6600000000000000e+02;2.0199999999999999e+01;3.1602999999999997e+02;1.4000000000000000e+01;2.1899999999999999e+01
1.3522200000000000e+01;0.0000000000000000e+00;1.8100000000000001e+01;0.0000000000000000e+00;6.3100000000000001e-01;3.8630000000000000e+00;1.0000000000000000e+02;1.5105999999999999e+00;2.4000000000000000e+01;6.6600000000000000e+02;2.0199999999999999e+01;1.3141999999999999e+02;1.3330000000000000e+01;2.3100000000000001e+01
4.8982200000000002e+00;0.0000000000000000e+00;1.8100000000000001e+01;0.0000000000000000e+00;6.3100000000000001e-01;4.9699999999999998e+00;1.0000000000000000e+02;1.3325000000000000e+00;2.4000000000000000e+01;6.6600000000000000e+02;2.0199999999999999e+01;3.7551999999999998e+02;3.2599999999999998e+00;5.0000000000000000e+01
5.6699799999999998e+00;0.0000000000000000e+00;1.8100000000000001e+01;1.0000000000000000e+00;6.3100000000000001e-01;6.6829999999999998e+00;9.6799999999999997e+01;1.3567000000000000e+00;2.4000000000000000e+01;6.6600000000000000e+02;2.0199999999999999e+01;3.7532999999999998e+02;3.7300000000000000e+00;5.0000000000000000e+01
6.5387599999999999e+00;0.0000000000000000e+00;1.8100000000000001e+01;1.0000000000000000e+00;6.3100000000000001e-01;7.0160000000000000e+00;9.7500000000000000e+01;1.2023999999999999e+00;2.4000000000000000e+01;6.6600000000000000e+02;2.0199999999999999e+01;3.9205000000000001e+02;2.9600000000000000e+00;5.0000000000000000e+01
9.2323000000000004e+00;0.0000000000000000e+00;1.8100000000000001e+01;0.0000000000000000e+00;6.3100000000000001e-01;6.2160000000000002e+00;1.0000000000000000e+02;1.1691000000000000e+00;2.4000000000000000e+01;6.6600000000000000e+02;2.0199999999999999e+01;3.6614999999999998e+02;9.5299999999999994e+00;5.0000000000000000e+01
8.2672500000000007e+00;0.0000000000000000e+00;1.8100000000000001e+01;1.0000000000000000e+00;6.6800000000000004e-01;5.8750000000000000e+00;8.9599999999999994e+01;1.1295999999999999e+00;2.4000000000000000e+01;6.6600000000000000e+02;2.0199999999999999e+01;3.4788000000000000e+02;8.8800000000000008e+00;5.0000000000000000e+01
1.1108100000000000e+01;0.0000000000000000e+00;1.8100000000000001e+01;0.0000000000000000e+00;6.6800000000000004e-01;4.9059999999999997e+00;1.0000000000000000e+02;1.1741999999999999e+00;2.4000000000000000e+01;6.6600000000000000e+02;2.0199999999999999e+01;3.9689999999999998e+02;3.4770000000000003e+01;1.3800000000000001e+01
1.8498200000000001e+01;0.0000000000000000e+00;1.8100000000000001e+01;0.0000000000000000e+00;6.6800000000000004e-01;4.1379999999999999e+00;1.0000000000000000e+02;1.1370000000000000e+00;2.4000000000000000e+01;6.6600000000000000e+02;2.0199999999999999e+01;3.9689999999999998e+02;3.7969999999999999e+01;1.3800000000000001e+01
1.9609100000000002e+01;0.0000000000000000e+00;1.8100000000000001e+01;0.0000000000000000e+00;6.7100000000000004e-01;7.3129999999999997e+00;9.7900000000000006e+01;1.3163000000000000e+00;2.4000000000000000e+01;6.6600000000000000e+02;2.0199999999999999e+01;3.9689999999999998e+02;1.3440000000000000e+01;1.5000000000000000e+01
1.5288000000000000e+01;0.0000000000000000e+00;1.8100000000000001e+01;0.0000000000000000e+00;6.7100000000000004e-01;6.6490000000000000e+00;9.3299999999999997e+01;1.3449000000000000e+00;2.4000000000000000e+01;6.6600000000000000e+02;2.0199999999999999e+01;3.6301999999999998e+02;2.3239999999999998e+01;1.3900000000000000e+01
9.8234899999999996e+00;0.0000000000000000e+00;1.8100000000000001e+01;0.0000000000000000e+00;6.7100000000000004e-01;6.7939999999999996e+00;9.8799999999999997e+01;1.3580000000000001e+00;2.4000000000000000e+01;6.6600000000000000e+02;2.0199999999999999e+01;3.9689999999999998e+02;2.1239999999999998e+01;1.3300000000000001e+01
2.3648199999999999e+01;0.0000000000000000e+00;1.8100000000000001e+01;0.0000000000000000e+00;6.7100000000000004e-01;6.3799999999999999e+00;9.6200000000000003e+01;1.3861000000000001e+00;2.4000000000000000e+01;6.6600000000000000e+02;2.0199999999999999e+01;3.9689999999999998e+02;2.3690000000000001e+01;1.3100000000000000e+01
1.7866700000000002e+01;0.0000000000000000e+00;1.8100000000000001e+01;0.0000000000000000e+00;6.7100000000000004e-01;6.2229999999999999e+00;1.0000000000000000e+02;1.3861000000000001e+00;2.4000000000000000e+01;6.6600000000000000e+02;2.0199999999999999e+01;3.9374000000000001e+02;2.1780000000000001e+01;1.0199999999999999e+01
8.8976200000000006e+01;0.0000000000000000e+00;1.8100000000000001e+01;0.0000000000000000e+00;6.7100000000000004e-01;6.9680000000000000e+00;9.1900000000000006e+01;1.4165000000000001e+00;2.4000000000000000e+01;6.6600000000000000e+02;2.0199999999999999e+01;3.9689999999999998e+02;1.7210000000000001e+01;1.0400000000000000e+01
1.5874400000000000e+01;0.0000000000000000e+00;1.8100000000000001e+01;0.0000000000000000e+00;6.7100000000000004e-01;6.5449999999999999e+00;9.9099999999999994e+01;1.5192000000000001e+00;2.4000000000000000e+01;6.6600000000000000e+02;2.0199999999999999e+01;3.9689999999999998e+02;2.1079999999999998e+01;1.0900000000000000e+01
9.1870200000000004e+00;0.0000000000000000e+00;1.8100000000000001e+01;0.0000000000000000e+00;6.9999999999999996e-01;5.5359999999999996e+00;1.0000000000000000e+02;1.5804000000000000e+00;2.4000000000000000e+01;6.6600000000000000e+02;2.0199999999999999e+01;3.9689999999999998e+02;2.3600000000000001e+01;1.1300000000000001e+01
7.9924799999999996e+00;0.0000000000000000e+00;1.8100000000000001e+01;0.0000000000000000e+00;6.9999999999999996e-01;5.5199999999999996e+00;1.0000000000000000e+02;1.5330999999999999e+00;2.4000000000000000e+01;6.6600000000000000e+02;2.0199999999999999e+01;3.9689999999999998e+02;2.4559999999999999e+01;1.2300000000000001e+01
2.0084900000000001e+01;0.0000000000000000e+00;1.8100000000000001e+01;0.0000000000000000e+00;6.9999999999999996e-01;4.3680000000000003e+00;9.1200000000000003e+01;1.4395000000000000e+00;2.4000000000000000e+01;6.6600000000000000e+02;2.0199999999999999e+01;2.8582999999999998e+02;3.0629999999999999e+01;8.8000000000000007e+00
1.6811800000000002e+01;0.0000000000000000e+00;1.8100000000000001e+01;0.0000000000000000e+00;6.9999999999999996e-01;5.2770000000000001e+00;9.8099999999999994e+01;1.4260999999999999e+00;2.4000000000000000e+01;6.6600000000000000e+02;2.0199999999999999e+01;3.9689999999999998e+02;3.0809999999999999e+01;7.2000000000000002e+00
2.4393799999999999e+01;0.0000000000000000e+00;1.8100000000000001e+01;0.0000000000000000e+00;6.9999999999999996e-01;4.6520000000000001e+00;1.0000000000000000e+02;1.4672000000000001e+00;2.4000000000000000e+01;6.6600000000000000e+02;2.0199999999999999e+01;3.9689999999999998e+02;2.8280000000000001e+01;1.0500000000000000e+01
2.2597100000000001e+01;0.0000000000000000e+00;1.8100000000000001e+01;0.0000000000000000e+00;6.9999999999999996e-01;5.0000000000000000e+00;8.9500000000000000e+01;1.5184000000000000e+00;2.4000000000000000e+01;6.6600000000000000e+02;2.0199999999999999e+01;3.9689999999999998e+02;3.1989999999999998e+01;7.4000000000000004e+00
1.4333700000000000e+01;0.0000000000000000e+00;1.8100000000000001e+01;0.0000000000000000e+00;6.9999999999999996e-01;4.8799999999999999e+00;1.0000000000000000e+02;1.5894999999999999e+00;2.4000000000000000e+01;6.6600000000000000e+02;2.0199999999999999e+01;3.7292000000000002e+02;3.0620000000000001e+01;1.0199999999999999e+01
8.1517400000000002e+00;0.0000000000000000e+00;1.8100000000000001e+01;0.0000000000000000e+00;6.9999999999999996e-01;5.3899999999999997e+00;9.8900000000000006e+01;1.7281000000000000e+00;2.4000000000000000e+01;6.6600000000000000e+02;2.0199999999999999e+01;3.9689999999999998e+02;2.0850000000000001e+01;1.1500000000000000e+01
6.9621500000000003e+00;0.0000000000000000e+00;1.8100000000000001e+01;0.0000000000000000e+00;6.9999999999999996e-01;5.7130000000000001e+00;9.7000000000000000e+01;1.9265000000000001e+00;2.4000000000000000e+01;6.6600000000000000e+02;2.0199999999999999e+01;3.9443000000000001e+02;1.7109999999999999e+01;1.5100000000000000e+01
5.2930500000000000e+00;0.0000000000000000e+00;1.8100000000000001e+01;0.0000000000000000e+00;6.9999999999999996e-01;6.0510000000000002e+00;8.2500000000000000e+01;2.1678000000000002e+00;2.4000000000000000e+01;6.6600000000000000e+02;2.0199999999999999e+01;3.7838000000000000e+02;1.8760000000000002e+01;2.3199999999999999e+01
1.1577900000000000e+01;0.0000000000000000e+00;1.8100000000000001e+01;0.0000000000000000e+00;6.9999999999999996e-01;5.0359999999999996e+00;9.7000000000000000e+01;1.7700000000000000e+00;2.4000000000000000e+01;6.6600000000000000e+02;2.0199999999999999e+01;3.9689999999999998e+02;2.5680000000000000e+01;9.6999999999999993e+00
8.6447599999999998e+00;0.0000000000000000e+00;1.8100000000000001e+01;0.0000000000000000e+00;6.9299999999999995e-01;6.1929999999999996e+00;9.2599999999999994e+01;1.7911999999999999e+00;2.4000000000000000e+01;6.6600000000000000e+02;2.0199999999999999e+01;3.9689999999999998e+02;1.5170000000000000e+01;1.3800000000000001e+01
1.3359800000000000e+01;0.0000000000000000e+00;1.8100000000000001e+01;0.0000000000000000e+00;6.9299999999999995e-01;5.8869999999999996e+00;9.4700000000000003e+01;1.7821000000000000e+00;2.4000000000000000e+01;6.6600000000000000e+02;2.0199999999999999e+01;3.9689999999999998e+02;1.6350000000000001e+01;1.2699999999999999e+01
8.7167499999999993e+00;0.0000000000000000e+00;1.8100000000000001e+01;0.0000000000000000e+00;6.9299999999999995e-01;6.4710000000000001e+00;9.8799999999999997e+01;1.7257000000000000e+00;2.4000000000000000e+01;6.6600000000000000e+02;2.0199999999999999e+01;3.9198000000000002e+02;1.7120000000000001e+01;1.3100000000000000e+01
5.8720499999999998e+00;0.0000000000000000e+00;1.8100000000000001e+01;0.0000000000000000e+00;6.9299999999999995e-01;6.4050000000000002e+00;9.6000000000000000e+01;1.6768000000000001e+00;2.4000000000000000e+01;6.6600000000000000e+02;2.0199999999999999e+01;3.9689999999999998e+02;1.9370000000000001e+01;1.2500000000000000e+01
7.6720199999999998e+00;0.0000000000000000e+00;1.8100000000000001e+01;0.0000000000000000e+00;6.9299999999999995e-01;5.7469999999999999e+00;9.8900000000000006e+01;1.6334000000000000e+00;2.4000000000000000e+01;6.6600000000000000e+02;2.0199999999999999e+01;3.9310000000000002e+02;1.9920000000000002e+01;8.5000000000000000e+00
3.8351799999999997e+01;0.0000000000000000e+00;1.8100000000000001e+01;0.0000000000000000e+00;6.9299999999999995e-01;5.4530000000000003e+00;1.0000000000000000e+02;1.4896000000000000e+00;2.4000000000000000e+01;6.6600000000000000e+02;2.0199999999999999e+01;3.9689999999999998e+02;3.0590000000000000e+01;5.0000000000000000e+00
9.9165500000000009e+00;0.0000000000000000e+00;1.8100000000000001e+01;0.0000000000000000e+00;6.9299999999999995e-01;5.8520000000000003e+00;7.7799999999999997e+01;1.5004000000000000e+00;2.4000000000000000e+01;6.6600000000000000e+02;2.0199999999999999e+01;3.3816000000000003e+02;2.9969999999999999e+01;6.2999999999999998e+00
2.5046099999999999e+01;0.0000000000000000e+00;1.8100000000000001e+01;0.0000000000000000e+00;6.9299999999999995e-01;5.9870000000000001e+00;1.0000000000000000e+02;1.5888000000000000e+00;2.4000000000000000e+01;6.6600000000000000e+02;2.0199999999999999e+01;3.9689999999999998e+02;2.6770000000000000e+01;5.5999999999999996e+00
1.4236200000000000e+01;0.0000000000000000e+00;1.8100000000000001e+01;0.0000000000000000e+00;6.9299999999999995e-01;6.3430000000000000e+00;1.0000000000000000e+02;1.5741000000000001e+00;2.4000000000000000e+01;6.6600000000000000e+02;2.0199999999999999e+01;3.9689999999999998e+02;2.0320000000000000e+01;7.2000000000000002e+00
9.5957100000000004e+00;0.0000000000000000e+00;1.8100000000000001e+01;0.0000000000000000e+00;6.9299999999999995e-01;6.4039999999999999e+00;1.0000000000000000e+02;1.6390000000000000e+00;2.4000000000000000e+01;6.6600000000000000e+02;2.0199999999999999e+01;3.7611000000000001e+02;2.0309999999999999e+01;1.2100000000000000e+01
2.4801700000000000e+01;0.0000000000000000e+00;1.8100000000000001e+01;0.0000000000000000e+00;6.9299999999999995e-01;5.3490000000000002e+00;9.6000000000000000e+01;1.7028000000000001e+00;2.4000000000000000e+01;6.6600000000000000e+02;2.0199999999999999e+01;3.9689999999999998e+02;1.9770000000000000e+01;8.3000000000000007e+00
4.1529200000000003e+01;0.0000000000000000e+00;1.8100000000000001e+01;0.0000000000000000e+00;6.9299999999999995e-01;5.5309999999999997e+00;8.5400000000000006e+01;1.6073999999999999e+00;2.4000000000000000e+01;6.6600000000000000e+02;2.0199999999999999e+01;3.2945999999999998e+02;2.7379999999999999e+01;8.5000000000000000e+00
6.7920800000000000e+01;0.0000000000000000e+00;1.8100000000000001e+01;0.0000000000000000e+00;6.9299999999999995e-01;5.6829999999999998e+00;1.0000000000000000e+02;1.4254000000000000e+00;2.4000000000000000e+01;6.6600000000000000e+02;2.0199999999999999e+01;3.8497000000000003e+02;2.2980000000000000e+01;5.0000000000000000e+00
2.0716200000000001e+01;0.0000000000000000e+00;1.8100000000000001e+01;0.0000000000000000e+00;6.5900000000000003e-01;4.1379999999999999e+00;1.0000000000000000e+02;1.1780999999999999e+00;2.4000000000000000e+01;6.6600000000000000e+02;2.0199999999999999e+01;3.7022000000000003e+02;2.3340000000000000e+01;1.1900000000000000e+01
1.1951100000000000e+01;0.0000000000000000e+00;1.8100000000000001e+01;0.0000000000000000e+00;6.5900000000000003e-01;5.6079999999999997e+00;1.0000000000000000e+02;1.2851999999999999e+00;2.4000000000000000e+01;6.6600000000000000e+02;2.0199999999999999e+01;3.3208999999999997e+02;1.2130000000000001e+01;2.7899999999999999e+01
7.4038899999999996e+00;0.0000000000000000e+00;1.8100000000000001e+01;0.0000000000000000e+00;5.9699999999999998e-01;5.6170000000000000e+00;9.7900000000000006e+01;1.4547000000000001e+00;2.4000000000000000e+01;6.6600000000000000e+02;2.0199999999999999e+01;3.1463999999999999e+02;2.6399999999999999e+01;1.7199999999999999e+01
1.4438300000000000e+01;0.0000000000000000e+00;1.8100000000000001e+01;0.0000000000000000e+00;5.9699999999999998e-01;6.8520000000000003e+00;1.0000000000000000e+02;1.4655000000000000e+00;2.4000000000000000e+01;6.6600000000000000e+02;2.0199999999999999e+01;1.7936000000000001e+02;1.9780000000000001e+01;2.7500000000000000e+01
